utrials.thisRepN,utrials.thisTrialN,utrials.thisN,utrials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,uIntrotext.started,uenter_resp.started,uenter_resp.keys,uenter_resp.rt,ukey_resp.started,Q.started,W.started,O.started,P.started,ukey_resp.keys,ukey_resp.rt,sad1.started,text_3.started,sad1.stopped,text_3.stopped,text_8.started,key_resp_5.started,key_resp_5.keys,key_resp_5.rt,text.started,enterresp.started,enterresp.keys,enterresp.rt,Optionq.started,optionw.started,optiono.started,Optionp.started,key_resp.started,Ql.started,Wl.started,Ol.started,Pl.started,key_resp.keys,key_resp.rt,clk.started,clk.stopped,sad.started,text_2.started,sad.stopped,text_2.stopped,text_9.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,Optionq.stopped,optionw.stopped,optiono.stopped,Optionp.stopped,key_resp.stopped,Ql.stopped,Wl.stopped,Ol.stopped,Pl.stopped,text_4.started,Roll Number,Name,date,expName,psychopyVersion,frameRate,
215,0,215,0,,,,,,,,,,,,,,,,,159.9484780000057,159.9484780000057,159.9484780000057,159.9484780000057,159.9484780000057,q,0.4305237999651581,160.39312000013888,160.39312000013888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
216,0,216,0,,,,,,,,,,,,,,,,,160.80192940006964,160.80192940006964,160.80192940006964,160.80192940006964,160.80192940006964,p,0.0018217000178992748,160.8164860000834,160.8164860000834,161.2190202001948,161.2190202001948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
217,0,217,0,,,,,,,,,,,,,,,,,161.2190202001948,161.2190202001948,161.2190202001948,161.2190202001948,161.2190202001948,q,0.009855000069364905,161.24093620013446,161.24093620013446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
218,0,218,0,,,,,,,,,,,,,,,,,161.64885270013474,161.64885270013474,161.64885270013474,161.64885270013474,161.64885270013474,p,0.013465399853885174,161.67061170004308,161.67061170004308,162.07406960008666,162.07406960008666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
219,0,219,0,,,,,,,,,,,,,,,,,162.07406960008666,162.07406960008666,162.07406960008666,162.07406960008666,162.07406960008666,q,0.02423590002581477,162.10833270009607,162.10833270009607,162.5101765000727,162.5101765000727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
220,0,220,0,,,,,,,,,,,,,,,,,162.5101765000727,162.5101765000727,162.5101765000727,162.5101765000727,162.5101765000727,p,0.006770700216293335,162.52524790004827,162.52524790004827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
221,0,221,0,,,,,,,,,,,,,,,,,162.93407170008868,162.93407170008868,162.93407170008868,162.93407170008868,162.93407170008868,q,0.006254999898374081,162.95126650016755,162.95126650016755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
222,0,222,0,,,,,,,,,,,,,,,,,163.35836590011604,163.35836590011604,163.35836590011604,163.35836590011604,163.35836590011604,q,0.39607289992272854,163.76803140016273,163.76803140016273,164.17034200020134,164.17034200020134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
223,0,223,0,,,,,,,,,,,,,,,,,164.17034200020134,164.17034200020134,164.17034200020134,164.17034200020134,164.17034200020134,p,0.08325010002590716,164.267562400084,164.267562400084,164.6700469001662,164.6700469001662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
224,0,224,0,,,,,,,,,,,,,,,,,164.6700469001662,164.6700469001662,164.6700469001662,164.6700469001662,164.6700469001662,q,0.012692499905824661,164.6953573001083,164.6953573001083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
225,0,225,0,,,,,,,,,,,,,,,,,165.10135800018907,165.10135800018907,165.10135800018907,165.10135800018907,165.10135800018907,w,0.39963350002653897,165.51205710018985,165.51205710018985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
226,0,226,0,,,,,,,,,,,,,,,,,165.919857500121,165.919857500121,165.919857500121,165.919857500121,165.919857500121,o,0.020317200105637312,165.9511794000864,165.9511794000864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
227,0,227,0,,,,,,,,,,,,,,,,,166.35752369998954,166.35752369998954,166.35752369998954,166.35752369998954,166.35752369998954,p,0.4051878999453038,166.77769610006362,166.77769610006362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
228,0,228,0,,,,,,,,,,,,,,,,,167.1836238000542,167.1836238000542,167.1836238000542,167.1836238000542,167.1836238000542,q,0.14497049991041422,167.33847740013152,167.33847740013152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
229,0,229,0,,,,,,,,,,,,,,,,,167.74656630004756,167.74656630004756,167.74656630004756,167.74656630004756,167.74656630004756,p,0.027269399957731366,167.7830535999965,167.7830535999965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
230,0,230,0,,,,,,,,,,,,,,,,,168.19111010013148,168.19111010013148,168.19111010013148,168.19111010013148,168.19111010013148,w,0.045307999942451715,168.2466630002018,168.2466630002018,168.64948730007745,168.64948730007745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
231,0,231,0,,,,,,,,,,,,,,,,,168.64948730007745,168.64948730007745,168.64948730007745,168.64948730007745,168.64948730007745,o,0.011132500134408474,168.67143920017406,168.67143920017406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
232,0,232,0,,,,,,,,,,,,,,,,,169.07995390007272,169.07995390007272,169.07995390007272,169.07995390007272,169.07995390007272,q,0.009962700074538589,169.1017511000391,169.1017511000391,169.50307970005088,169.50307970005088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
233,0,233,0,,,,,,,,,,,,,,,,,169.50307970005088,169.50307970005088,169.50307970005088,169.50307970005088,169.50307970005088,w,0.35908760013990104,169.87271670019254,169.87271670019254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
234,0,234,0,,,,,,,,,,,,,,,,,170.28137210011482,170.28137210011482,170.28137210011482,170.28137210011482,170.28137210011482,o,0.02689410001039505,170.31883100001141,170.31883100001141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
235,0,235,0,,,,,,,,,,,,,,,,,170.72532850014977,170.72532850014977,170.72532850014977,170.72532850014977,170.72532850014977,p,0.39397810003720224,171.13049080013297,171.13049080013297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
236,0,236,0,,,,,,,,,,,,,,,,,171.53848680015653,171.53848680015653,171.53848680015653,171.53848680015653,171.53848680015653,w,0.01856140000745654,171.5694207001943,171.5694207001943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
237,0,237,0,,,,,,,,,,,,,,,,,171.9751789001748,171.9751789001748,171.9751789001748,171.9751789001748,171.9751789001748,q,0.31740169995464385,172.303046700079,172.303046700079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
238,0,238,0,,,,,,,,,,,,,,,,,172.71216360013932,172.71216360013932,172.71216360013932,172.71216360013932,172.71216360013932,o,0.6778376998845488,173.40152840013616,173.40152840013616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
239,0,239,0,0,0,0,0,,,,,,,,,,,,,173.8085358000826,173.8085358000826,173.8085358000826,173.8085358000826,173.8085358000826,p,0.30152509990148246,174.12189850001596,174.12189850001596,174.5323669000063,174.5323669000063,174.5323669000063,174.5323669000063,space,1.4458910999819636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
239,0,239,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.98793040006422,175.98793040006422,space,28.29936850001104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.30648680008017,204.30648680008017,204.30648680008017,204.30648680008017,204.30648680008017,204.30648680008017,204.30648680008017,204.30648680008017,204.30648680008017,q,0.8528293999843299,205.17146250000224,205.17146250000224,205.17146250000224,205.17146250000224,205.57471489999443,205.57471489999443,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.57471489999443,205.57471489999443,205.57471489999443,205.57471489999443,205.57471489999443,205.57471489999443,205.57471489999443,205.57471489999443,205.57471489999443,w,0.041502200067043304,205.62552360002883,205.62552360002883,205.62552360002883,205.62552360002883,206.03181810001843,206.03181810001843,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.03181810001843,206.03181810001843,206.03181810001843,206.03181810001843,206.03181810001843,206.03181810001843,206.03181810001843,206.03181810001843,206.03181810001843,q,0.3459910999517888,206.38934390014037,206.38934390014037,206.38934390014037,206.38934390014037,206.79574860003777,206.79574860003777,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.79574860003777,206.79574860003777,206.79574860003777,206.79574860003777,206.79574860003777,206.79574860003777,206.79574860003777,206.79574860003777,206.79574860003777,p,0.036860299995169044,206.84447000012733,206.84447000012733,206.84447000012733,206.84447000012733,207.2465592001099,207.2465592001099,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.2465592001099,207.2465592001099,207.2465592001099,207.2465592001099,207.2465592001099,207.2465592001099,207.2465592001099,207.2465592001099,207.2465592001099,w,0.0067599001340568066,207.2632986002136,207.2632986002136,207.2632986002136,207.2632986002136,207.67061870009638,207.67061870009638,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.67061870009638,207.67061870009638,207.67061870009638,207.67061870009638,207.67061870009638,207.67061870009638,207.67061870009638,207.67061870009638,207.67061870009638,q,0.6879688000772148,208.3658910000231,208.3658910000231,208.3658910000231,208.3658910000231,208.77400090009905,208.77400090009905,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.77400090009905,208.77400090009905,208.77400090009905,208.77400090009905,208.77400090009905,208.77400090009905,208.77400090009905,208.77400090009905,208.77400090009905,p,0.08243860001675785,208.86663200007752,208.86663200007752,208.86663200007752,208.86663200007752,209.27488450007513,209.27488450007513,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.27488450007513,209.27488450007513,209.27488450007513,209.27488450007513,209.27488450007513,209.27488450007513,209.27488450007513,209.27488450007513,209.27488450007513,w,0.049377999966964126,209.3374203001149,209.3374203001149,209.3374203001149,209.3374203001149,209.74041770002805,209.74041770002805,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.74041770002805,209.74041770002805,209.74041770002805,209.74041770002805,209.74041770002805,209.74041770002805,209.74041770002805,209.74041770002805,209.74041770002805,o,0.06841770000755787,209.81662090006284,209.81662090006284,209.81662090006284,209.81662090006284,210.21897730021738,210.21897730021738,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.21897730021738,210.21897730021738,210.21897730021738,210.21897730021738,210.21897730021738,210.21897730021738,210.21897730021738,210.21897730021738,210.21897730021738,q,0.05131249991245568,210.28106800001115,210.28106800001115,210.28106800001115,210.28106800001115,210.68368970020674,210.68368970020674,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.68368970020674,210.68368970020674,210.68368970020674,210.68368970020674,210.68368970020674,210.68368970020674,210.68368970020674,210.68368970020674,210.68368970020674,p,0.041321600088849664,210.73504800000228,210.73504800000228,210.73504800000228,210.73504800000228,211.14226480014622,211.14226480014622,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.14226480014622,211.14226480014622,211.14226480014622,211.14226480014622,211.14226480014622,211.14226480014622,211.14226480014622,211.14226480014622,211.14226480014622,o,0.4112476999871433,211.56850729999132,211.56850729999132,211.56850729999132,211.56850729999132,211.976401100168,211.976401100168,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.976401100168,211.976401100168,211.976401100168,211.976401100168,211.976401100168,211.976401100168,211.976401100168,211.976401100168,211.976401100168,q,0.04670009994879365,212.03254889999516,212.03254889999516,212.03254889999516,212.03254889999516,212.43461140012369,212.43461140012369,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.43461140012369,212.43461140012369,212.43461140012369,212.43461140012369,212.43461140012369,212.43461140012369,212.43461140012369,212.43461140012369,212.43461140012369,w,0.3960092000197619,212.84734420012683,212.84734420012683,212.84734420012683,212.84734420012683,213.2537125002127,213.2537125002127,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.2537125002127,213.2537125002127,213.2537125002127,213.2537125002127,213.2537125002127,213.2537125002127,213.2537125002127,213.2537125002127,213.2537125002127,o,0.12735210009850562,213.39481610013172,213.39481610013172,213.39481610013172,213.39481610013172,213.80228650011122,213.80228650011122,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.80228650011122,213.80228650011122,213.80228650011122,213.80228650011122,213.80228650011122,213.80228650011122,213.80228650011122,213.80228650011122,213.80228650011122,q,0.045594000024721026,213.8587933999952,213.8587933999952,213.8587933999952,213.8587933999952,214.26664990000427,214.26664990000427,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.26664990000427,214.26664990000427,214.26664990000427,214.26664990000427,214.26664990000427,214.26664990000427,214.26664990000427,214.26664990000427,214.26664990000427,p,0.021648599999025464,214.30315860011615,214.30315860011615,214.30315860011615,214.30315860011615,214.70569230010733,214.70569230010733,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.70569230010733,214.70569230010733,214.70569230010733,214.70569230010733,214.70569230010733,214.70569230010733,214.70569230010733,214.70569230010733,214.70569230010733,w,0.013054299866780639,214.72745050000958,214.72745050000958,214.72745050000958,214.72745050000958,215.13516529998742,215.13516529998742,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.13516529998742,215.13516529998742,215.13516529998742,215.13516529998742,215.13516529998742,215.13516529998742,215.13516529998742,215.13516529998742,215.13516529998742,o,0.014127100119367242,215.157537400024,215.157537400024,215.157537400024,215.157537400024,215.5657377000898,215.5657377000898,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.5657377000898,215.5657377000898,215.5657377000898,215.5657377000898,215.5657377000898,215.5657377000898,215.5657377000898,215.5657377000898,215.5657377000898,q,0.3293251998256892,215.90429880004376,215.90429880004376,215.90429880004376,215.90429880004376,216.30847210017964,216.30847210017964,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.30847210017964,216.30847210017964,216.30847210017964,216.30847210017964,216.30847210017964,216.30847210017964,216.30847210017964,216.30847210017964,216.30847210017964,p,0.058883799938485026,216.3799909001682,216.3799909001682,216.3799909001682,216.3799909001682,216.7883420002181,216.7883420002181,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.7883420002181,216.7883420002181,216.7883420002181,216.7883420002181,216.7883420002181,216.7883420002181,216.7883420002181,216.7883420002181,216.7883420002181,w,0.015145199839025736,216.81676110019907,216.81676110019907,216.81676110019907,216.81676110019907,217.21865819999948,217.21865819999948,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.21865819999948,217.21865819999948,217.21865819999948,217.21865819999948,217.21865819999948,217.21865819999948,217.21865819999948,217.21865819999948,217.21865819999948,o,0.05849640001542866,217.29208650020882,217.29208650020882,217.29208650020882,217.29208650020882,217.69741510017775,217.69741510017775,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.69741510017775,217.69741510017775,217.69741510017775,217.69741510017775,217.69741510017775,217.69741510017775,217.69741510017775,217.69741510017775,217.69741510017775,q,0.07671179994940758,217.7829152001068,217.7829152001068,217.7829152001068,217.7829152001068,218.19145010015927,218.19145010015927,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.19145010015927,218.19145010015927,218.19145010015927,218.19145010015927,218.19145010015927,218.19145010015927,218.19145010015927,218.19145010015927,218.19145010015927,w,0.3690277000423521,218.57691150018945,218.57691150018945,218.57691150018945,218.57691150018945,218.98223350010812,218.98223350010812,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.98223350010812,218.98223350010812,218.98223350010812,218.98223350010812,218.98223350010812,218.98223350010812,218.98223350010812,218.98223350010812,218.98223350010812,o,0.08453870005905628,219.0772749001626,219.0772749001626,219.0772749001626,219.0772749001626,219.482728500152,219.482728500152,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.482728500152,219.482728500152,219.482728500152,219.482728500152,219.482728500152,219.482728500152,219.482728500152,219.482728500152,219.482728500152,q,0.12740730005316436,219.62543750018813,219.62543750018813,219.62543750018813,219.62543750018813,220.03172490000725,220.03172490000725,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.03172490000725,220.03172490000725,220.03172490000725,220.03172490000725,220.03172490000725,220.03172490000725,220.03172490000725,220.03172490000725,220.03172490000725,w,0.40156669984571636,220.44337330013514,220.44337330013514,220.44337330013514,220.44337330013514,220.8509248001501,220.8509248001501,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.8509248001501,220.8509248001501,220.8509248001501,220.8509248001501,220.8509248001501,220.8509248001501,220.8509248001501,220.8509248001501,220.8509248001501,o,0.03636960010044277,220.89635760011151,220.89635760011151,220.89635760011151,220.89635760011151,221.3018923001364,221.3018923001364,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.3018923001364,221.3018923001364,221.3018923001364,221.3018923001364,221.3018923001364,221.3018923001364,221.3018923001364,221.3018923001364,221.3018923001364,q,0.05489480006508529,221.36660489998758,221.36660489998758,221.36660489998758,221.36660489998758,221.77396520017646,221.77396520017646,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.77396520017646,221.77396520017646,221.77396520017646,221.77396520017646,221.77396520017646,221.77396520017646,221.77396520017646,221.77396520017646,221.77396520017646,p,0.05059720017015934,221.83782460005023,221.83782460005023,221.83782460005023,221.83782460005023,222.23904110002331,222.23904110002331,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.23904110002331,222.23904110002331,222.23904110002331,222.23904110002331,222.23904110002331,222.23904110002331,222.23904110002331,222.23904110002331,222.23904110002331,w,0.04637140012346208,222.29641060018912,222.29641060018912,222.29641060018912,222.29641060018912,222.70533440005966,222.70533440005966,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
