utrials.thisRepN,utrials.thisTrialN,utrials.thisN,utrials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,uIntrotext.started,uenter_resp.started,uenter_resp.keys,uenter_resp.rt,ukey_resp.started,Q.started,W.started,O.started,P.started,ukey_resp.keys,ukey_resp.rt,sad1.started,text_3.started,sad1.stopped,text_3.stopped,text_8.started,key_resp_5.started,key_resp_5.keys,key_resp_5.rt,text.started,enterresp.started,enterresp.keys,enterresp.rt,Optionq.started,optionw.started,optiono.started,Optionp.started,key_resp.started,Ql.started,Wl.started,Ol.started,Pl.started,Optionq.stopped,optionw.stopped,optiono.stopped,Optionp.stopped,key_resp.stopped,Ql.stopped,Wl.stopped,Ol.stopped,Pl.stopped,key_resp.keys,clk.started,sad.started,sad.stopped,text_2.started,clk.stopped,text_2.stopped,key_resp.rt,text_9.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,text_4.started,Roll Number,Name,date,expName,psychopyVersion,frameRate,
68,0,68,0,,,,,,,,,,,,,,,,,63.343164700083435,63.343164700083435,63.343164700083435,63.343164700083435,63.343164700083435,o,0.006034899968653917,63.35825749998912,63.35825749998912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
69,0,69,0,,,,,,,,,,,,,,,,,63.76623470010236,63.76623470010236,63.76623470010236,63.76623470010236,63.76623470010236,p,0.39362529991194606,64.16971460008062,64.16971460008062,64.57180760009214,64.57180760009214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
70,0,70,0,,,,,,,,,,,,,,,,,64.57180760009214,64.57180760009214,64.57180760009214,64.57180760009214,64.57180760009214,q,0.07068890007212758,64.65059010009281,64.65059010009281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
71,0,71,0,,,,,,,,,,,,,,,,,65.05781970010139,65.05781970010139,65.05781970010139,65.05781970010139,65.05781970010139,w,0.0009059999138116837,65.07304200017825,65.07304200017825,65.47546210000291,65.47546210000291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
72,0,72,0,,,,,,,,,,,,,,,,,65.47546210000291,65.47546210000291,65.47546210000291,65.47546210000291,65.47546210000291,o,0.01324819982983172,65.50172890000977,65.50172890000977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
73,0,73,0,,,,,,,,,,,,,,,,,65.90599740017205,65.90599740017205,65.90599740017205,65.90599740017205,65.90599740017205,p,0.04268669988960028,65.96506249997765,65.96506249997765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
74,0,74,0,,,,,,,,,,,,,,,,,66.37062190007418,66.37062190007418,66.37062190007418,66.37062190007418,66.37062190007418,q,0.014314999803900719,66.39483800018206,66.39483800018206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
75,0,75,0,,,,,,,,,,,,,,,,,66.80065720016137,66.80065720016137,66.80065720016137,66.80065720016137,66.80065720016137,w,0.438846199773252,67.25731870019808,67.25731870019808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
76,0,76,0,,,,,,,,,,,,,,,,,67.67046400019899,67.67046400019899,67.67046400019899,67.67046400019899,67.67046400019899,q,0.3953531999140978,68.0787827000022,68.0787827000022,68.48151540011168,68.48151540011168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
77,0,77,0,,,,,,,,,,,,,,,,,68.48151540011168,68.48151540011168,68.48151540011168,68.48151540011168,68.48151540011168,o,0.013962699798867106,68.50448350002989,68.50448350002989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
78,0,78,0,,,,,,,,,,,,,,,,,68.91282770014368,68.91282770014368,68.91282770014368,68.91282770014368,68.91282770014368,p,0.38110269978642464,69.30471660010517,69.30471660010517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
79,0,79,0,0,0,0,0,,,,,,,,,,,,,69.71088260016404,69.71088260016404,69.71088260016404,69.71088260016404,69.71088260016404,q,0.041185899870470166,69.76240220014006,69.76240220014006,,,70.17531289998442,70.17531289998442,space,1.706426799762994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
79,0,79,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
80,0,80,0,,,,,,,,,,,,,,,,,71.8922082001809,71.8922082001809,71.8922082001809,71.8922082001809,71.8922082001809,q,0.3610594996716827,72.26776790013537,72.26776790013537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
81,0,81,0,,,,,,,,,,,,,,,,,72.67600290011615,72.67600290011615,72.67600290011615,72.67600290011615,72.67600290011615,w,0.015330600086599588,72.70808170014061,72.70808170014061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
82,0,82,0,,,,,,,,,,,,,,,,,73.11352610005997,73.11352610005997,73.11352610005997,73.11352610005997,73.11352610005997,o,0.060175399761646986,73.18633499997668,73.18633499997668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
83,0,83,0,,,,,,,,,,,,,,,,,73.5923801001627,73.5923801001627,73.5923801001627,73.5923801001627,73.5923801001627,q,0.04870279994793236,73.65098690008745,73.65098690008745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
84,0,84,0,,,,,,,,,,,,,,,,,74.05813790019602,74.05813790019602,74.05813790019602,74.05813790019602,74.05813790019602,p,0.013032499700784683,74.07902440009639,74.07902440009639,74.48167950008065,74.48167950008065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
85,0,85,0,,,,,,,,,,,,,,,,,74.48167950008065,74.48167950008065,74.48167950008065,74.48167950008065,74.48167950008065,o,0.35107639990746975,74.84401820017956,74.84401820017956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
86,0,86,0,,,,,,,,,,,,,,,,,75.25246460014023,75.25246460014023,75.25246460014023,75.25246460014023,75.25246460014023,q,0.05612870003096759,75.32226849999279,75.32226849999279,75.72512409999035,75.72512409999035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
87,0,87,0,,,,,,,,,,,,,,,,,75.72512409999035,75.72512409999035,75.72512409999035,75.72512409999035,75.72512409999035,w,0.38180279987864196,76.11729860003106,76.11729860003106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
88,0,88,0,,,,,,,,,,,,,,,,,76.5237814001739,76.5237814001739,76.5237814001739,76.5237814001739,76.5237814001739,p,0.04096339992247522,76.57782710017636,76.57782710017636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
89,0,89,0,,,,,,,,,,,,,,,,,76.9821647000499,76.9821647000499,76.9821647000499,76.9821647000499,76.9821647000499,q,0.04942029993981123,77.04437860008329,77.04437860008329,77.44719370012172,77.44719370012172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
90,0,90,0,,,,,,,,,,,,,,,,,77.44719370012172,77.44719370012172,77.44719370012172,77.44719370012172,77.44719370012172,o,0.025059999898076057,77.48322840011679,77.48322840011679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
91,0,91,0,,,,,,,,,,,,,,,,,77.89127170015126,77.89127170015126,77.89127170015126,77.89127170015126,77.89127170015126,w,0.012661099899560213,77.91417130012996,77.91417130012996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
92,0,92,0,,,,,,,,,,,,,,,,,78.321512500057,78.321512500057,78.321512500057,78.321512500057,78.321512500057,p,0.037854999769479036,78.37194130010903,78.37194130010903,78.77341899997555,78.77341899997555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
93,0,93,0,,,,,,,,,,,,,,,,,78.77341899997555,78.77341899997555,78.77341899997555,78.77341899997555,78.77341899997555,q,0.004731999943032861,78.78845520014875,78.78845520014875,79.18978110002354,79.18978110002354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
94,0,94,0,,,,,,,,,,,,,,,,,79.18978110002354,79.18978110002354,79.18978110002354,79.18978110002354,79.18978110002354,w,0.41161299985833466,79.61433790018782,79.61433790018782,80.01730710011907,80.01730710011907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
95,0,95,0,,,,,,,,,,,,,,,,,80.01730710011907,80.01730710011907,80.01730710011907,80.01730710011907,80.01730710011907,p,0.05130939977243543,80.08294590003788,80.08294590003788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
96,0,96,0,,,,,,,,,,,,,,,,,80.488191800192,80.488191800192,80.488191800192,80.488191800192,80.488191800192,q,0.055710099870339036,80.55346360011026,80.55346360011026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
97,0,97,0,,,,,,,,,,,,,,,,,80.96119710011408,80.96119710011408,80.96119710011408,80.96119710011408,80.96119710011408,w,0.34834209992550313,81.32217340008356,81.32217340008356,81.72489359998144,81.72489359998144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
98,0,98,0,,,,,,,,,,,,,,,,,81.72489359998144,81.72489359998144,81.72489359998144,81.72489359998144,81.72489359998144,q,0.375270799966529,82.11361670005135,82.11361670005135,82.5169466000516,82.5169466000516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
99,0,99,0,,,,,,,,,,,,,,,,,82.5169466000516,82.5169466000516,82.5169466000516,82.5169466000516,82.5169466000516,o,0.08014779980294406,82.61041610012762,82.61041610012762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
100,0,100,0,,,,,,,,,,,,,,,,,83.0169440000318,83.0169440000318,83.0169440000318,83.0169440000318,83.0169440000318,w,0.024893999798223376,83.0539971999824,83.0539971999824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
101,0,101,0,,,,,,,,,,,,,,,,,83.46086810017005,83.46086810017005,83.46086810017005,83.46086810017005,83.46086810017005,p,0.36056469986215234,83.82969210017473,83.82969210017473,84.23164630006067,84.23164630006067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
102,0,102,0,,,,,,,,,,,,,,,,,84.23164630006067,84.23164630006067,84.23164630006067,84.23164630006067,84.23164630006067,q,0.08402859978377819,84.32484350004233,84.32484350004233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
103,0,103,0,,,,,,,,,,,,,,,,,84.73168279998936,84.73168279998936,84.73168279998936,84.73168279998936,84.73168279998936,w,0.45017129997722805,85.19092530012131,85.19092530012131,85.5925622000359,85.5925622000359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
104,0,104,0,,,,,,,,,,,,,,,,,85.5925622000359,85.5925622000359,85.5925622000359,85.5925622000359,85.5925622000359,p,0.02150199981406331,85.62166539998725,85.62166539998725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
105,0,105,0,,,,,,,,,,,,,,,,,86.03005220019259,86.03005220019259,86.03005220019259,86.03005220019259,86.03005220019259,q,0.0015370999462902546,86.04495810018852,86.04495810018852,86.44731199997477,86.44731199997477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
106,0,106,0,,,,,,,,,,,,,,,,,86.44731199997477,86.44731199997477,86.44731199997477,86.44731199997477,86.44731199997477,w,0.2846337999217212,86.74276170018129,86.74276170018129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
107,0,107,0,,,,,,,,,,,,,,,,,87.14788700011559,87.14788700011559,87.14788700011559,87.14788700011559,87.14788700011559,p,0.0350811998359859,87.19139760010876,87.19139760010876,87.59397729998454,87.59397729998454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
108,0,108,0,,,,,,,,,,,,,,,,,87.59397729998454,87.59397729998454,87.59397729998454,87.59397729998454,87.59397729998454,o,0.3542567999102175,87.96176580013707,87.96176580013707,88.36379350000061,88.36379350000061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
109,0,109,0,,,,,,,,,,,,,,,,,88.36379350000061,88.36379350000061,88.36379350000061,88.36379350000061,88.36379350000061,p,0.32939719990827143,88.7047553001903,88.7047553001903,89.10722180013545,89.10722180013545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
110,0,110,0,,,,,,,,,,,,,,,,,89.10722180013545,89.10722180013545,89.10722180013545,89.10722180013545,89.10722180013545,q,0.05096419993788004,89.17089160019532,89.17089160019532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
111,0,111,0,,,,,,,,,,,,,,,,,89.57908400008455,89.57908400008455,89.57908400008455,89.57908400008455,89.57908400008455,w,0.35919909994117916,89.94870480010286,89.94870480010286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
112,0,112,0,,,,,,,,,,,,,,,,,90.35663800011389,90.35663800011389,90.35663800011389,90.35663800011389,90.35663800011389,p,0.027963999891653657,90.39148240000941,90.39148240000941,90.794095300138,90.794095300138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
113,0,113,0,,,,,,,,,,,,,,,,,90.794095300138,90.794095300138,90.794095300138,90.794095300138,90.794095300138,o,0.34645069972611964,91.1519640001934,91.1519640001934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
114,0,114,0,,,,,,,,,,,,,,,,,91.55817080009729,91.55817080009729,91.55817080009729,91.55817080009729,91.55817080009729,p,0.40315269981510937,91.97525000013411,91.97525000013411,92.3776072000619,92.3776072000619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
115,0,115,0,,,,,,,,,,,,,,,,,92.3776072000619,92.3776072000619,92.3776072000619,92.3776072000619,92.3776072000619,q,0.1100533998105675,92.4974795000162,92.4974795000162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
116,0,116,0,,,,,,,,,,,,,,,,,92.9055719000753,92.9055719000753,92.9055719000753,92.9055719000753,92.9055719000753,q,0.17996169975958765,93.09455010015517,93.09455010015517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
117,0,117,0,,,,,,,,,,,,,,,,,93.50420660013333,93.50420660013333,93.50420660013333,93.50420660013333,93.50420660013333,p,0.14194649993442,93.65653230017051,93.65653230017051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
118,0,118,0,,,,,,,,,,,,,,,,,94.06556240003556,94.06556240003556,94.06556240003556,94.06556240003556,94.06556240003556,q,0.17505269986577332,94.25554550020024,94.25554550020024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
119,0,119,0,,,,,,,,,,,,,,,,,94.66270440001972,94.66270440001972,94.66270440001972,94.66270440001972,94.66270440001972,o,0.18208609987050295,94.85737340012565,94.85737340012565,95.25928870006464,95.25928870006464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
120,0,120,0,,,,,,,,,,,,,,,,,95.25928870006464,95.25928870006464,95.25928870006464,95.25928870006464,95.25928870006464,w,0.21236159978434443,95.48323130002245,95.48323130002245,95.88514070003293,95.88514070003293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
121,0,121,0,,,,,,,,,,,,,,,,,95.88514070003293,95.88514070003293,95.88514070003293,95.88514070003293,95.88514070003293,p,0.15869840001687407,96.05485219997354,96.05485219997354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
122,0,122,0,,,,,,,,,,,,,,,,,96.46059809997678,96.46059809997678,96.46059809997678,96.46059809997678,96.46059809997678,q,0.1532844000030309,96.62181170005351,96.62181170005351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
123,0,123,0,,,,,,,,,,,,,,,,,97.03037700010464,97.03037700010464,97.03037700010464,97.03037700010464,97.03037700010464,p,0.17470879992470145,97.21917300019413,97.21917300019413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
124,0,124,0,,,,,,,,,,,,,,,,,97.62724920012988,97.62724920012988,97.62724920012988,97.62724920012988,97.62724920012988,q,0.1569618999492377,97.79513099999167,97.79513099999167,98.19657899998128,98.19657899998128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
125,0,125,0,,,,,,,,,,,,,,,,,98.19657899998128,98.19657899998128,98.19657899998128,98.19657899998128,98.19657899998128,p,0.07179729989729822,98.2823398001492,98.2823398001492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
126,0,126,0,,,,,,,,,,,,,,,,,98.69061679998413,98.69061679998413,98.69061679998413,98.69061679998413,98.69061679998413,q,0.34629080002196133,99.04619390005246,99.04619390005246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
127,0,127,0,,,,,,,,,,,,,,,,,99.4540469001513,99.4540469001513,99.4540469001513,99.4540469001513,99.4540469001513,p,0.18887669988907874,99.65579780004919,99.65579780004919,100.05765209998935,100.05765209998935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
128,0,128,0,,,,,,,,,,,,,,,,,100.05765209998935,100.05765209998935,100.05765209998935,100.05765209998935,100.05765209998935,w,0.11327899992465973,100.18679639999755,100.18679639999755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
129,0,129,0,,,,,,,,,,,,,,,,,100.5929040000774,100.5929040000774,100.5929040000774,100.5929040000774,100.5929040000774,o,0.13875979976728559,100.74032970005646,100.74032970005646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
130,0,130,0,,,,,,,,,,,,,,,,,101.14796680002473,101.14796680002473,101.14796680002473,101.14796680002473,101.14796680002473,q,0.16505439998582006,101.32361500011757,101.32361500011757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
131,0,131,0,,,,,,,,,,,,,,,,,101.7314763001632,101.7314763001632,101.7314763001632,101.7314763001632,101.7314763001632,p,0.11750659998506308,101.85798610001802,101.85798610001802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
132,0,132,0,,,,,,,,,,,,,,,,,102.26637720013969,102.26637720013969,102.26637720013969,102.26637720013969,102.26637720013969,q,0.11565339984372258,102.39623970002867,102.39623970002867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
133,0,133,0,,,,,,,,,,,,,,,,,102.80084490007721,102.80084490007721,102.80084490007721,102.80084490007721,102.80084490007721,o,0.18067599972710013,102.99017550004646,102.99017550004646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
134,0,134,0,,,,,,,,,,,,,,,,,103.39787230012007,103.39787230012007,103.39787230012007,103.39787230012007,103.39787230012007,w,0.11102189985103905,103.51760490005836,103.51760490005836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
135,0,135,0,,,,,,,,,,,,,,,,,103.92657800018787,103.92657800018787,103.92657800018787,103.92657800018787,103.92657800018787,p,0.17262759990990162,104.10831040004268,104.10831040004268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
136,0,136,0,,,,,,,,,,,,,,,,,104.51613180013373,104.51613180013373,104.51613180013373,104.51613180013373,104.51613180013373,q,0.11179149989038706,104.63710040017031,104.63710040017031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
137,0,137,0,,,,,,,,,,,,,,,,,105.04439160018228,105.04439160018228,105.04439160018228,105.04439160018228,105.04439160018228,o,0.19787539984099567,105.25445200013928,105.25445200013928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
138,0,138,0,,,,,,,,,,,,,,,,,105.66187230008654,105.66187230008654,105.66187230008654,105.66187230008654,105.66187230008654,w,0.09088089969009161,105.76746960007586,105.76746960007586,106.16898400010541,106.16898400010541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
139,0,139,0,,,,,,,,,,,,,,,,,106.16898400010541,106.16898400010541,106.16898400010541,106.16898400010541,106.16898400010541,p,0.13010969990864396,106.308712300146,106.308712300146,106.71046010009013,106.71046010009013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
